日期,开市,最高,最低,关盘,调整后的收市价,成交量
2013年12月05日,2252.72,2255.26,2239.14,2247.06,2247.06,122000.0
2013年12月04日,2219.97,2260.87,2215.92,2251.76,2251.76,157300.0
2013年12月03日,2196.82,2227.93,2193.25,2222.67,2222.67,113500.0
2013年12月02日,2203.12,2231.92,2172.63,2207.37,2207.37,174300.0
2013年11月29日,2221.62,2224.94,2212.26,2220.5,2220.5,107000.0
2013年11月28日,2204.38,2234.39,2202.62,2219.37,2219.37,134500.0
2013年11月27日,2181.73,2207.62,2176.85,2201.07,2201.07,115400.0
2013年11月26日,2184.33,2192.58,2176.18,2183.07,2183.07,100500.0
2013年11月25日,2186.06,2209.15,2181.42,2186.11,2186.11,108300.0
2013年11月22日,2206.47,2211.07,2188.77,2196.38,2196.38,113800.0
2013年11月21日,2197.01,2206.53,2177.74,2205.77,2205.77,137200.0
2013年11月20日,2201.47,2207.1,2186.64,2206.61,2206.61,119000.0
2013年11月19日,2198.32,2203.3,2186.11,2193.12,2193.12,125000.0
2013年11月18日,2147.37,2198.32,2143.77,2197.22,2197.22,157500.0
2013年11月15日,2100.9,2153.21,2100.79,2135.83,2135.83,125900.0
2013年11月14日,2087.12,2102.38,2078.99,2100.51,2100.51,83800.0
2013年11月13日,2117.89,2117.91,2086.01,2087.94,2087.94,88300.0
2013年11月12日,2110.72,2127.94,2108.4,2126.77,2126.77,79400.0
2013年11月11日,2103.3,2117.28,2093.63,2109.47,2109.47,69700.0
2013年11月08日,2120.92,2128.58,2103.51,2106.13,2106.13,83100.0
2013年11月07日,2136.63,2141.6,2119.19,2129.4,2129.4,81800.0
2013年11月06日,2149.39,2166.17,2138.78,2139.61,2139.61,100500.0
2013年11月05日,2139.84,2158.15,2124.84,2157.24,2157.24,91900.0
2013年11月04日,2156.09,2160.58,2143.21,2149.63,2149.63,76100.0
2013年11月01日,2139.88,2157.31,2132.63,2149.56,2149.56,89100.0
2013年10月31日,2155.51,2155.51,2137.47,2141.61,2141.61,108100.0
2013年10月30日,2126.69,2161.94,2121.84,2160.46,2160.46,119600.0
2013年10月29日,2135.23,2163.66,2093.2,2128.86,2128.86,143100.0
2013年10月28日,2135.88,2140.96,2123.07,2133.87,2133.87,88400.0
2013年10月25日,2163.69,2170.61,2122.68,2132.96,2132.96,113900.0
2013年10月24日,2178.82,2183.41,2159.87,2164.32,2164.32,103000.0
2013年10月23日,2213.27,2226.85,2177.73,2183.11,2183.11,146300.0
2013年10月22日,2227.34,2227.34,2204.24,2210.65,2210.65,149100.0
2013年10月21日,2198.11,2230.28,2190.39,2229.24,2229.24,136700.0
2013年10月18日,2188.71,2203.29,2184.36,2193.78,2193.78,103700.0
2013年10月17日,2201.71,2211.03,2183.25,2188.54,2188.54,126800.0
2013年10月16日,2228.11,2228.11,2183.4,2193.07,2193.07,154600.0
2013年10月15日,2237.93,2240.25,2221.14,2233.41,2233.41,153700.0
2013年10月14日,2232.22,2242.98,2226.4,2237.77,2237.77,166000.0
2013年10月11日,2201.41,2228.87,2200.53,2228.15,2228.15,156900.0
2013年10月10日,2214.41,2214.59,2186.48,2190.93,2190.93,149800.0
2013年10月09日,2191.39,2212.35,2185.18,2211.77,2211.77,130900.0
2013年10月08日,2171.9,2200.02,2161.49,2198.2,2198.2,126700.0
2013年09月30日,2167.73,2176.3,2165.16,2174.67,2174.67,92800.0
2013年09月27日,2150.96,2165.78,2149.59,2160.03,2160.03,105400.0
2013年09月26日,2192.23,2192.23,2154.72,2155.81,2155.81,140400.0
2013年09月25日,2206.23,2217.97,2193.72,2198.51,2198.51,160200.0
2013年09月24日,2219.47,2219.54,2187.24,2207.53,2207.53,160400.0
2013年09月23日,2199.36,2223.07,2198.34,2221.04,2221.04,133200.0
2013年09月18日,2185.94,2195.9,2172.04,2191.85,2191.85,115100.0
2013年09月17日,2230.39,2230.93,2184.92,2185.56,2185.56,154500.0
2013年09月16日,2244.46,2248.47,2226.17,2231.4,2231.4,154800.0
2013年09月13日,2251.46,2259.42,2228.48,2236.22,2236.22,172000.0
2013年09月12日,2236.17,2270.27,2226.29,2255.6,2255.6,209700.0
2013年09月11日,2244.96,2258.07,2233.0,2241.27,2241.27,244300.0
2013年09月10日,2214.81,2238.55,2202.82,2237.98,2237.98,237200.0
2013年09月09日,2151.35,2218.53,2151.35,2212.52,2212.52,219400.0
2013年09月06日,2119.33,2143.24,2119.02,2139.99,2139.99,143200.0
2013年09月05日,2125.25,2127.85,2115.24,2122.43,2122.43,126500.0
2013年09月04日,2121.68,2133.0,2115.75,2127.62,2127.62,142000.0
2013年09月03日,2100.45,2123.85,2095.46,2123.11,2123.11,138800.0
2013年09月02日,2104.09,2108.68,2078.46,2098.45,2098.45,149200.0
2013年08月30日,2097.22,2114.39,2089.09,2098.38,2098.38,170000.0
2013年08月29日,2108.44,2110.89,2088.24,2097.23,2097.23,133200.0
2013年08月28日,2092.31,2113.82,2080.86,2101.3,2101.3,161400.0
2013年08月27日,2095.44,2105.38,2090.43,2103.57,2103.57,126400.0
2013年08月26日,2061.42,2097.34,2056.13,2096.47,2096.47,119900.0
2013年08月23日,2075.93,2079.85,2029.36,2057.46,2057.46,112400.0
2013年08月22日,2069.31,2083.33,2062.37,2067.12,2067.12,90900.0
2013年08月21日,2076.27,2076.32,2056.91,2072.96,2072.96,87400.0
2013年08月20日,2081.97,2098.98,2066.07,2072.59,2072.59,107400.0
2013年08月19日,2055.13,2091.13,2052.7,2085.6,2085.6,97400.0
2013年08月16日,2075.98,2198.85,2061.65,2068.45,2068.45,153100.0
2013年08月15日,2099.28,2108.41,2079.97,2081.88,2081.88,99400.0
2013年08月14日,2109.23,2122.97,2093.04,2100.14,2100.14,114400.0
2013年08月13日,2101.32,2106.4,2093.8,2106.16,2106.16,117700.0
2013年08月12日,2058.42,2102.35,2055.72,2101.28,2101.28,135100.0
2013年08月09日,2052.24,2061.71,2030.13,2052.24,2052.24,95300.0
2013年08月08日,2044.44,2058.56,2037.25,2044.9,2044.9,84100.0
2013年08月07日,2056.37,2069.56,2043.75,2046.78,2046.78,107700.0
2013年08月06日,2043.65,2066.74,2034.96,2060.5,2060.5,105600.0
2013年08月05日,2031.72,2050.91,2025.23,2050.48,2050.48,85500.0
2013年08月02日,2039.51,2047.08,2025.65,2029.42,2029.42,93600.0
2013年08月01日,2000.82,2029.93,1997.06,2029.07,2029.07,91200.0
2013年07月31日,2000.79,2015.47,1987.88,1993.8,1993.8,70200.0
2013年07月30日,1981.45,2006.23,1965.36,1990.06,1990.06,77200.0
2013年07月29日,1997.84,1997.84,1969.85,1976.31,1976.31,78700.0
2013年07月26日,2013.19,2021.57,2000.8,2010.85,2010.85,73800.0
2013年07月25日,2037.34,2045.36,2016.43,2021.17,2021.17,98600.0
2013年07月24日,2035.69,2042.77,2010.42,2033.33,2033.33,106600.0
2013年07月23日,2008.95,2051.53,2005.09,2043.88,2043.88,109600.0
2013年07月22日,1977.73,2005.47,1970.64,2004.76,2004.76,83000.0
2013年07月19日,2025.32,2035.22,1990.25,1992.65,1992.65,104600.0
2013年07月18日,2038.4,2043.37,2016.9,2023.4,2023.4,92200.0
2013年07月17日,2061.19,2075.81,2043.23,2044.92,2044.92,103200.0
2013年07月16日,2054.6,2066.36,2038.54,2065.72,2065.72,96800.0
2013年07月15日,2046.12,2076.67,2037.25,2059.39,2059.39,101400.0
2013年07月12日,2068.04,2074.86,2036.05,2039.49,2039.49,121200.0
2013年07月11日,2011.02,2092.87,2010.4,2072.99,2072.99,160000.0
2013年07月10日,1962.84,2009.36,1960.28,2008.13,2008.13,89800.0
2013年07月09日,1953.6,1969.15,1946.37,1965.45,1965.45,64600.0
2013年07月08日,1983.21,1983.21,1953.12,1958.27,1958.27,84200.0
2013年07月05日,2006.19,2021.54,2002.37,2007.2,2007.2,91400.0
2013年07月04日,1982.87,2022.14,1974.1,2006.1,2006.1,100400.0
2013年07月03日,1996.51,1996.54,1965.52,1994.27,1994.27,93400.0
2013年07月02日,1992.89,2007.62,1978.43,2006.56,2006.56,86400.0
2013年07月01日,1965.99,1995.92,1957.57,1995.24,1995.24,78000.0
2013年06月28日,1935.52,1987.98,1925.65,1979.21,1979.21,100800.0
2013年06月27日,1955.13,1980.54,1942.37,1950.01,1950.01,105800.0
2013年06月26日,1954.47,1959.16,1922.82,1951.49,1951.49,101200.0
2013年06月25日,1948.31,1963.57,1849.65,1959.51,1959.51,138200.0
2013年06月24日,2068.86,2068.86,1958.4,1963.23,1963.23,109200.0
2013年06月21日,2058.98,2085.86,2042.88,2073.09,2073.09,79600.0
2013年06月20日,2132.81,2132.81,2082.82,2084.02,2084.02,77800.0
2013年06月19日,2150.82,2150.82,2115.79,2143.45,2143.45,75400.0
2013年06月18日,2158.55,2161.68,2138.35,2159.29,2159.29,69600.0
2013年06月17日,2165.99,2169.36,2147.03,2156.22,2156.22,75800.0
2013年06月14日,2150.06,2163.85,2142.78,2162.04,2162.04,77800.0
2013年06月13日,2190.1,2190.1,2126.22,2148.35,2148.35,94400.0
2013年06月07日,2242.26,2250.63,2205.07,2210.9,2210.9,90000.0
2013年06月06日,2264.43,2266.69,2240.07,2242.11,2242.11,81600.0
2013年06月05日,2270.71,2276.86,2260.87,2270.93,2270.93,76400.0
2013年06月04日,2297.1,2297.1,2264.76,2272.42,2272.42,101800.0
2013年06月03日,2300.21,2313.43,2294.11,2299.25,2299.25,96800.0
2013年05月31日,2320.74,2325.53,2299.37,2300.59,2300.59,108200.0
2013年05月30日,2316.25,2325.72,2310.49,2317.75,2317.75,112000.0
2013年05月29日,2323.54,2334.33,2321.17,2324.02,2324.02,125200.0
2013年05月28日,2293.4,2322.1,2281.47,2321.32,2321.32,132600.0
2013年05月27日,2286.66,2301.7,2283.94,2293.08,2293.08,107400.0
2013年05月24日,2281.45,2292.59,2270.25,2288.53,2288.53,101400.0
2013年05月23日,2293.81,2304.95,2274.1,2275.67,2275.67,124000.0
2013年05月22日,2303.75,2314.18,2292.43,2302.4,2302.4,128400.0
2013年05月21日,2297.11,2305.3,2290.12,2305.11,2305.11,124200.0
2013年05月20日,2286.33,2309.39,2281.9,2299.99,2299.99,139200.0
2013年05月17日,2249.81,2288.09,2248.41,2282.87,2282.87,126200.0
2013年05月16日,2221.34,2252.87,2210.77,2251.8,2251.8,110200.0
2013年05月15日,2217.09,2225.19,2213.58,2224.8,2224.8,71800.0
2013年05月14日,2238.9,2239.93,2205.87,2217.01,2217.01,83200.0
2013年05月13日,2247.68,2250.85,2231.36,2241.92,2241.92,86200.0
2013年05月10日,2228.82,2247.67,2225.81,2246.83,2246.83,90400.0
2013年05月09日,2246.96,2247.86,2221.38,2232.97,2232.97,98600.0
2013年05月08日,2242.39,2255.21,2235.42,2246.3,2246.3,90400.0
2013年05月07日,2227.86,2240.26,2219.44,2235.57,2235.57,86400.0
2013年05月06日,2212.5,2236.07,2212.5,2231.17,2231.17,92200.0
2013年05月03日,2179.05,2222.81,2179.05,2205.5,2205.5,88600.0
2013年05月02日,2170.78,2179.65,2161.14,2174.12,2174.12,68400.0
2013年04月26日,2203.89,2210.58,2173.86,2177.91,2177.91,76600.0
2013年04月25日,2213.19,2224.63,2191.85,2199.31,2199.31,96800.0
2013年04月24日,2187.35,2226.12,2184.11,2218.32,2218.32,91600.0
2013年04月23日,2242.62,2242.62,2182.81,2184.54,2184.54,96600.0
2013年04月22日,2236.4,2245.12,2232.26,2242.17,2242.17,95200.0
2013年04月19日,2201.12,2250.11,2200.58,2244.64,2244.64,109600.0
2013年04月18日,2181.82,2206.03,2175.44,2197.6,2197.6,71600.0
2013年04月17日,2195.03,2197.51,2178.47,2193.8,2193.8,68400.0
2013年04月16日,2169.63,2196.43,2165.78,2194.84,2194.84,80000.0
2013年04月15日,2199.91,2204.99,2177.39,2181.94,2181.94,71600.0
2013年04月12日,2218.09,2226.26,2204.44,2206.78,2206.78,66800.0
2013年04月11日,2236.98,2242.48,2217.26,2219.55,2219.55,73600.0
2013年04月10日,2224.93,2233.04,2212.56,2226.13,2226.13,80600.0
2013年04月09日,2215.47,2234.73,2215.47,2225.77,2225.77,82800.0
2013年04月08日,2196.24,2212.59,2180.67,2211.59,2211.59,86200.0
2013年04月03日,2232.69,2241.34,2217.25,2225.29,2225.29,81800.0
2013年04月02日,2234.9,2253.42,2220.44,2227.74,2227.74,89800.0
2013年04月01日,2229.46,2243.95,2227.31,2234.4,2234.4,77400.0
2013年03月29日,2238.49,2246.87,2228.81,2236.62,2236.62,85600.0
2013年03月28日,2273.55,2273.55,2232.91,2236.3,2236.3,127600.0
2013年03月27日,2299.38,2323.48,2289.0,2301.26,2301.26,96400.0
2013年03月26日,2318.58,2319.99,2281.12,2297.67,2297.67,104400.0
2013年03月25日,2334.74,2344.89,2319.91,2326.72,2326.72,97000.0
2013年03月22日,2321.4,2332.0,2314.97,2328.28,2328.28,101200.0
2013年03月21日,2318.21,2330.81,2311.6,2324.24,2324.24,119200.0
2013年03月20日,2257.74,2317.86,2257.42,2317.38,2317.38,131200.0
2013年03月19日,2244.26,2261.31,2232.02,2257.43,2257.43,87600.0
2013年03月18日,2267.29,2276.05,2239.21,2240.02,2240.02,93200.0
2013年03月15日,2269.31,2312.08,2250.0,2278.4,2278.4,116400.0
2013年03月14日,2255.77,2276.22,2253.31,2270.28,2270.28,80200.0
2013年03月13日,2282.17,2286.33,2253.25,2263.97,2263.97,91000.0
2013年03月12日,2309.16,2333.29,2264.83,2286.6,2286.6,117600.0
2013年03月11日,2314.68,2320.96,2296.58,2310.59,2310.59,84200.0
2013年03月08日,2326.42,2333.67,2314.59,2318.61,2318.61,98800.0
2013年03月07日,2340.44,2352.02,2304.27,2324.29,2324.29,139800.0
2013年03月06日,2333.61,2351.44,2321.6,2347.18,2347.18,141400.0
2013年03月05日,2274.81,2328.14,2270.1,2326.31,2326.31,131200.0
2013年03月04日,2332.08,2333.54,2259.25,2273.4,2273.4,161800.0
2013年03月01日,2364.54,2369.65,2330.86,2359.51,2359.51,120400.0
2013年02月28日,2322.32,2366.16,2308.92,2365.59,2365.59,127000.0
2013年02月27日,2297.77,2324.63,2292.03,2313.22,2313.22,97800.0
2013年02月26日,2313.74,2340.71,2289.89,2293.34,2293.34,117600.0
2013年02月25日,2320.62,2338.78,2315.01,2325.82,2325.82,88400.0
2013年02月22日,2322.94,2330.88,2308.76,2314.16,2314.16,97000.0
2013年02月21日,2378.82,2378.82,2309.17,2325.95,2325.95,144000.0
2013年02月20日,2383.49,2397.94,2370.61,2397.18,2397.18,110200.0
2013年02月19日,2420.26,2427.07,2373.53,2382.91,2382.91,123400.0
2013年02月18日,2441.91,2444.8,2415.43,2421.56,2421.56,116200.0
2013年02月08日,2416.62,2443.03,2414.4,2432.4,2432.4,109000.0
2013年02月07日,2430.69,2433.89,2394.22,2418.53,2418.53,120000.0
2013年02月06日,2432.68,2441.73,2427.7,2434.48,2434.48,116600.0
2013年02月05日,2411.0,2437.42,2403.3,2433.13,2433.13,150800.0
2013年02月04日,2425.92,2440.38,2417.58,2428.15,2428.15,167600.0
2013年02月01日,2377.41,2421.15,2369.57,2419.02,2419.02,140800.0
2013年01月31日,2383.43,2391.82,2371.23,2385.42,2385.42,139800.0
2013年01月30日,2360.75,2383.76,2347.89,2382.48,2382.48,149800.0
2013年01月29日,2347.22,2363.8,2337.35,2358.98,2358.98,141800.0
2013年01月28日,2295.35,2346.92,2295.35,2346.5,2346.5,128400.0
2013年01月25日,2300.0,2308.38,2288.26,2291.3,2291.3,92600.0
2013年01月24日,2320.26,2362.94,2287.3,2302.6,2302.6,161000.0
2013年01月23日,2308.52,2325.12,2296.49,2320.91,2320.91,118200.0
2013年01月22日,2326.49,2335.81,2301.3,2315.14,2315.14,149400.0
2013年01月21日,2321.49,2329.58,2305.1,2328.22,2328.22,134600.0
2013年01月18日,2295.81,2324.51,2285.97,2317.07,2317.07,125400.0
2013年01月17日,2305.14,2305.6,2275.88,2284.91,2284.91,119200.0
2013年01月16日,2322.16,2326.76,2279.51,2309.5,2309.5,153600.0
2013年01月15日,2312.47,2332.78,2309.32,2325.68,2325.68,165600.0
2013年01月14日,2236.29,2317.62,2235.11,2311.74,2311.74,144800.0
2013年01月11日,2285.19,2290.21,2234.95,2243.0,2243.0,125000.0
2013年01月10日,2274.38,2295.48,2268.65,2283.66,2283.66,120000.0
2013年01月09日,2271.3,2283.9,2259.05,2275.34,2275.34,122000.0
2013年01月08日,2284.65,2289.14,2262.98,2276.07,2276.07,123000.0
2013年01月07日,2271.66,2293.32,2266.86,2285.36,2285.36,118200.0
2013年01月04日,2289.51,2296.11,2256.56,2276.99,2276.99,139400.0
2012年12月31日,2236.46,2269.51,2236.46,2269.13,2269.13,128000.0
2012年12月28日,2207.91,2234.87,2204.0,2233.25,2233.25,116000.0
2012年12月27日,2223.66,2234.72,2204.79,2205.9,2205.9,129000.0
2012年12月26日,2211.59,2220.48,2206.79,2219.13,2219.13,121800.0
2012年12月25日,2154.32,2220.26,2146.86,2213.61,2213.61,143400.0
2012年12月24日,2150.65,2170.39,2149.82,2159.05,2159.05,78400.0
2012年12月21日,2169.57,2190.4,2148.17,2153.31,2153.31,103400.0
2012年12月20日,2156.19,2174.82,2142.95,2168.35,2168.35,99400.0
2012年12月19日,2158.67,2175.4,2154.29,2162.24,2162.24,94400.0
2012年12月18日,2155.86,2183.71,2144.73,2162.46,2162.46,126000.0
2012年12月17日,2152.1,2169.57,2151.94,2160.34,2160.34,144200.0
2012年12月14日,2062.69,2152.5,2062.54,2150.62,2150.62,160800.0
2012年12月13日,2077.42,2081.36,2059.47,2061.48,2061.48,72200.0
2012年12月12日,2073.27,2085.93,2066.39,2082.73,2082.73,78600.0
2012年12月11日,2077.56,2088.64,2070.19,2074.7,2074.7,93400.0
2012年12月10日,2067.32,2087.01,2064.61,2083.77,2083.77,115400.0
2012年12月07日,2028.77,2065.74,2023.96,2061.79,2061.79,115200.0
2012年12月06日,2029.56,2036.61,2018.38,2029.24,2029.24,81400.0
2012年12月05日,1973.11,2040.6,1970.2,2031.91,2031.91,120000.0
2012年12月04日,1956.62,1980.12,1949.46,1975.14,1975.14,62400.0
2012年12月03日,1977.25,1988.19,1957.88,1959.77,1959.77,61600.0
2012年11月30日,1961.81,1983.42,1959.33,1980.12,1980.12,56800.0
2012年11月29日,1972.93,1980.56,1961.82,1963.49,1963.49,49600.0
2012年11月28日,1984.48,1984.86,1968.21,1973.52,1973.52,50600.0
2012年11月27日,2012.07,2014.21,1990.34,1991.17,1991.17,56600.0
2012年11月26日,2023.34,2027.27,2014.03,2017.46,2017.46,44800.0
2012年11月23日,2020.02,2034.88,2017.0,2027.38,2027.38,51600.0
2012年11月22日,2021.21,2023.08,2009.72,2015.61,2015.61,45600.0
2012年11月21日,2008.21,2031.15,1995.17,2030.32,2030.32,53200.0
2012年11月20日,2020.43,2023.61,2004.17,2008.92,2008.92,42600.0
2012年11月19日,2013.25,2018.38,1995.72,2016.98,2016.98,45400.0
2012年11月16日,2026.56,2028.69,2001.71,2014.72,2014.72,49600.0
2012年11月15日,2045.46,2053.56,2029.87,2030.29,2030.29,50600.0
2012年11月14日,2047.26,2056.49,2040.17,2055.42,2055.42,48000.0
2012年11月13日,2078.13,2078.13,2044.04,2047.89,2047.89,61000.0
2012年11月12日,2069.21,2079.57,2061.84,2079.27,2079.27,56600.0
2012年11月09日,2066.5,2077.23,2062.42,2069.07,2069.07,54200.0
2012年11月08日,2091.25,2092.56,2070.65,2071.51,2071.51,66600.0
2012年11月07日,2102.42,2112.63,2093.29,2105.73,2105.73,59400.0
2012年11月06日,2113.66,2114.79,2078.47,2106.0,2106.0,71400.0
2012年11月05日,2113.33,2123.33,2104.58,2114.03,2114.03,71600.0
2012年11月02日,2105.45,2119.22,2096.53,2117.05,2117.05,76600.0
2012年11月01日,2070.02,2109.5,2069.95,2104.43,2104.43,82800.0
2012年10月31日,2061.12,2070.48,2053.58,2068.88,2068.88,59600.0
2012年10月30日,2059.2,2075.91,2054.26,2062.35,2062.35,60600.0
2012年10月29日,2061.85,2068.24,2053.09,2058.94,2058.94,53600.0
2012年10月26日,2100.1,2102.16,2058.06,2066.21,2066.21,78600.0
2012年10月25日,2114.76,2128.74,2100.61,2101.58,2101.58,85400.0
2012年10月24日,2106.83,2124.0,2104.67,2115.99,2115.99,72800.0
2012年10月23日,2132.11,2136.22,2111.92,2114.45,2114.45,72600.0
2012年10月22日,2118.52,2138.03,2112.75,2132.76,2132.76,60200.0
2012年10月19日,2129.82,2136.87,2125.74,2128.3,2128.3,67600.0
2012年10月18日,2108.5,2137.69,2107.49,2131.69,2131.69,87200.0
2012年10月17日,2104.28,2113.16,2088.04,2105.62,2105.62,59800.0
2012年10月16日,2097.05,2111.78,2089.7,2098.81,2098.81,57800.0
2012年10月15日,2105.02,2107.2,2085.11,2098.7,2098.7,54000.0
2012年10月12日,2109.07,2127.31,2092.51,2104.93,2104.93,68200.0
2012年10月11日,2114.23,2117.84,2101.14,2102.87,2102.87,74400.0
2012年10月10日,2111.59,2121.99,2102.53,2119.94,2119.94,79000.0
2012年10月09日,2081.59,2119.34,2081.59,2115.23,2115.23,84600.0
2012年10月08日,2084.85,2096.26,2063.09,2074.42,2074.42,55200.0
2012年09月28日,2042.89,2089.63,2040.35,2086.17,2086.17,79400.0
2012年09月27日,2003.1,2068.07,2002.32,2056.32,2056.32,76600.0
2012年09月26日,2027.85,2033.04,1999.48,2004.17,2004.17,50400.0
2012年09月25日,2028.63,2039.1,2021.81,2029.29,2029.29,48200.0
2012年09月24日,2015.77,2040.85,2005.26,2033.19,2033.19,57600.0
2012年09月21日,2020.55,2041.95,2018.26,2026.69,2026.69,60200.0
2012年09月20日,2060.31,2060.31,2023.08,2024.84,2024.84,67400.0
2012年09月19日,2061.06,2069.95,2055.2,2067.83,2067.83,52200.0
2012年09月18日,2069.34,2074.76,2053.66,2059.54,2059.54,53800.0
2012年09月17日,2120.62,2121.58,2077.48,2078.5,2078.5,76400.0
2012年09月14日,2127.39,2136.23,2111.12,2123.85,2123.85,91200.0
2012年09月13日,2123.84,2130.08,2110.0,2110.38,2110.38,79000.0
2012年09月12日,2129.69,2137.89,2109.14,2126.55,2126.55,84200.0
2012年09月11日,2127.52,2127.52,2107.22,2120.55,2120.55,80400.0
2012年09月10日,2128.06,2140.17,2120.49,2134.89,2134.89,103600.0
2012年09月07日,2062.99,2145.0,2062.99,2127.76,2127.76,140000.0
2012年09月06日,2040.67,2052.95,2036.37,2051.92,2051.92,56000.0
2012年09月05日,2038.87,2048.32,2029.05,2037.68,2037.68,57600.0
2012年09月04日,2060.61,2063.82,2039.27,2043.65,2043.65,57400.0
2012年09月03日,2044.82,2066.78,2041.16,2059.15,2059.15,60600.0
2012年08月31日,2046.29,2059.3,2044.65,2047.52,2047.52,46200.0
2012年08月30日,2044.03,2060.19,2032.54,2052.58,2052.58,62000.0
2012年08月29日,2066.82,2073.95,2051.77,2053.24,2053.24,52200.0
2012年08月28日,2054.97,2083.96,2052.49,2073.15,2073.15,54400.0
2012年08月27日,2085.37,2085.37,2055.38,2055.71,2055.71,60400.0
2012年08月24日,2108.36,2109.82,2089.22,2092.1,2092.1,60200.0
2012年08月23日,2106.96,2118.74,2097.08,2113.07,2113.07,58400.0
2012年08月22日,2118.88,2121.15,2097.6,2107.71,2107.71,58400.0
2012年08月21日,2106.38,2124.2,2103.07,2118.27,2118.27,60800.0
2012年08月20日,2102.23,2110.78,2089.02,2106.96,2106.96,46800.0
2012年08月17日,2111.65,2120.71,2100.79,2114.89,2114.89,44400.0
2012年08月16日,2116.08,2122.68,2109.66,2112.2,2112.2,45200.0
2012年08月15日,2138.28,2139.14,2118.5,2118.95,2118.95,54600.0
2012年08月14日,2137.05,2144.01,2119.25,2142.52,2142.52,67600.0
2012年08月13日,2164.04,2164.04,2134.55,2136.08,2136.08,71400.0
2012年08月10日,2172.96,2176.79,2165.28,2168.81,2168.81,68400.0
2012年08月09日,2159.43,2175.54,2148.69,2174.1,2174.1,72600.0
2012年08月08日,2158.98,2168.73,2153.02,2160.99,2160.99,72800.0
2012年08月07日,2153.09,2159.68,2148.9,2157.62,2157.62,75000.0
2012年08月06日,2129.15,2158.68,2127.26,2154.92,2154.92,71800.0
2012年08月03日,2113.96,2133.27,2108.33,2132.8,2132.8,53400.0
2012年08月02日,2120.15,2126.46,2103.5,2111.18,2111.18,53400.0
2012年08月01日,2101.72,2130.71,2101.71,2123.36,2123.36,53800.0
2012年07月31日,2109.32,2116.9,2100.25,2103.64,2103.64,53400.0
2012年07月30日,2128.16,2137.74,2107.63,2109.91,2109.91,52000.0
2012年07月27日,2132.01,2139.15,2120.63,2128.76,2128.76,52000.0
2012年07月26日,2134.99,2147.66,2124.16,2126.0,2126.0,52800.0
2012年07月25日,2141.04,2151.45,2132.83,2136.15,2136.15,48600.0
2012年07月24日,2132.32,2158.95,2131.01,2146.59,2146.59,54400.0
2012年07月23日,2154.17,2154.17,2135.56,2141.4,2141.4,55600.0
2012年07月20日,2180.01,2185.73,2162.06,2168.64,2168.64,64400.0
2012年07月19日,2164.27,2197.79,2159.94,2184.84,2184.84,79400.0
2012年07月18日,2159.86,2170.3,2138.79,2169.1,2169.1,66600.0
2012年07月17日,2142.43,2165.33,2141.48,2161.19,2161.19,55200.0
2012年07月16日,2187.89,2188.06,2146.15,2147.96,2147.96,67400.0
2012年07月13日,2180.17,2198.66,2177.92,2185.9,2185.9,57600.0
2012年07月12日,2172.06,2197.04,2152.68,2185.49,2185.49,82200.0
2012年07月11日,2160.02,2176.49,2156.6,2175.38,2175.38,58600.0
2012年07月10日,2166.95,2178.2,2156.73,2164.44,2164.44,59000.0
2012年07月09日,2210.71,2216.7,2168.61,2170.81,2170.81,75200.0
2012年07月06日,2203.73,2227.47,2185.52,2223.58,2223.58,76600.0
2012年07月05日,2218.22,2218.22,2192.65,2201.35,2201.35,58000.0
2012年07月04日,2233.33,2239.27,2219.45,2227.31,2227.31,55200.0
2012年07月03日,2225.57,2244.83,2219.05,2229.19,2229.19,62800.0
2012年07月02日,2234.32,2234.87,2215.36,2226.11,2226.11,62200.0
2012年06月29日,2190.57,2226.49,2188.72,2225.43,2225.43,61400.0
2012年06月28日,2220.24,2224.16,2195.35,2195.84,2195.84,54200.0
2012年06月27日,2219.94,2233.54,2213.32,2216.93,2216.93,51000.0
2012年06月26日,2214.65,2229.24,2203.94,2222.07,2222.07,53000.0
2012年06月25日,2253.51,2253.51,2223.05,2224.11,2224.11,59800.0
2012年06月21日,2288.45,2288.45,2253.79,2260.88,2260.88,59000.0
2012年06月20日,2300.41,2304.46,2291.54,2292.88,2292.88,54200.0
2012年06月19日,2313.46,2313.46,2298.39,2300.79,2300.79,60200.0
2012年06月18日,2313.53,2325.05,2309.71,2316.05,2316.05,60600.0
2012年06月15日,2299.78,2314.24,2283.4,2306.85,2306.85,68600.0
2012年06月14日,2306.78,2314.58,2293.06,2295.95,2295.95,71600.0
2012年06月13日,2289.71,2319.71,2284.65,2318.92,2318.92,78400.0
2012年06月12日,2295.07,2298.95,2280.95,2289.79,2289.79,60000.0
2012年06月11日,2282.89,2311.77,2278.16,2305.86,2305.86,64200.0
2012年06月08日,2306.22,2306.88,2276.71,2281.45,2281.45,68000.0
2012年06月07日,2324.67,2328.67,2288.67,2293.13,2293.13,60200.0
2012年06月06日,2315.56,2323.11,2301.03,2309.55,2309.55,58600.0
2012年06月05日,2313.74,2323.3,2304.05,2311.92,2311.92,66000.0
2012年06月04日,2346.98,2348.2,2308.23,2308.55,2308.55,90200.0
2012年06月01日,2373.22,2388.09,2365.44,2373.44,2373.44,77000.0
2012年05月31日,2370.01,2382.99,2362.31,2372.23,2372.23,77800.0
